running_num	fish_id	id_date	common_name	length	id_notes
2595	G.W.SA.01.053	6/24/2019	atlantic croaker	20	
2596	G.W.SA.01.054	6/24/2019	atlantic croaker	19	
2597	G.W.SA.01.055	6/24/2019	atlantic croaker	27	
2598	G.W.SA.01.056	6/24/2019	atlantic croaker	31	
2599	G.W.SA.01.057	6/24/2019	atlantic croaker	30	
2600	G.W.SA.01.058	6/24/2019	atlantic croaker	30	
2601	G.W.SA.01.059	6/24/2019	atlantic croaker	24	
2602	G.W.SA.01.060	6/24/2019	atlantic croaker	21	
2603	G.W.SA.01.061	6/24/2019	atlantic croaker	24	
2604	G.W.SA.01.062	6/24/2019	atlantic croaker	25	
2605	G.S.AR.01.021	6/25/2019	pinfish	57	
2606	G.S.AR.01.022	6/25/2019	pinfish	120	
2607	G.S.AR.01.023	6/25/2019	pinfish	57	
2608	G.S.AR.01.024	6/25/2019	pinfish	27	
2609	G.S.AR.01.025	6/25/2019	pinfish	50	
2610	G.S.AR.01.026	6/25/2019	pinfish	31	
2611	G.S.AR.01.027	6/25/2019	pinfish	44	
2612	G.S.AR.01.028	6/25/2019	pinfish	26	
2613	G.S.AR.01.029	6/25/2019	pinfish	28	
2614	G.S.AR.01.030	6/25/2019	pinfish	24	
2615	G.S.AR.01.031	6/25/2019	pinfish	27	
2616	G.S.AR.01.032	6/25/2019	pinfish	27	
2617	G.S.AR.01.033	6/25/2019	pinfish	26	
2618	G.S.AR.01.034	6/25/2019	pinfish	25	
2619	G.S.AR.01.035	6/25/2019	pinfish	25	
2620	G.S.AR.01.036	6/25/2019	pinfish	28	
2621	G.S.AR.01.037	6/25/2019	pinfish	26	
2622	G.S.AR.01.038	6/25/2019	pinfish	63	
2623	G.S.AR.01.039	6/25/2019	pinfish	53	
2624	G.S.AR.01.040	6/25/2019	pinfish	50	
2625	G.S.AR.01.041	6/25/2019	pinfish	46	
2626	G.S.AR.01.042	6/25/2019	pinfish	54	
2627	G.S.AR.01.043	6/25/2019	pinfish	29	
2628	G.S.AR.02.042	6/25/2019	pinfish	53	
2629	G.S.AR.02.043	6/25/2019	pinfish	46	
2630	G.S.AR.02.044	6/25/2019	pinfish	60	
2631	G.S.AR.02.045	6/25/2019	pinfish	42	
2632	G.S.AR.02.046	6/25/2019	pinfish	45	
2633	G.S.AR.02.047	6/25/2019	pinfish	45	
2634	G.S.AR.02.048	6/25/2019	pinfish	44	
2635	G.S.AR.02.049	6/25/2019	pinfish	45	
2636	G.S.AR.02.050	6/25/2019	pinfish	60	
2637	G.S.AR.02.051	6/25/2019	pinfish	44	
2638	G.S.AR.03.022	6/25/2019	pinfish	50	
2639	G.S.AR.03.023	6/25/2019	pinfish	34	
2640	G.S.AR.03.024	6/25/2019	pinfish	36	
2641	G.S.AR.03.025	6/25/2019	pinfish	33	
2642	G.S.AR.03.026	6/25/2019	pinfish	27	
2643	G.S.AR.03.027	6/25/2019	pinfish	50	
2644	G.S.AR.03.028	6/25/2019	pinfish	49	
2645	G.S.AR.03.029	6/25/2019	pinfish	54	
2646	G.S.AR.03.030	6/25/2019	pinfish	35	
2647	G.S.AR.03.031	6/25/2019	pinfish	36	
2648	G.S.AR.03.032	6/25/2019	pinfish	38	
2649	G.S.AR.03.033	6/25/2019	pinfish	44	
2650	G.S.AR.03.034	6/25/2019	pinfish	33	
2651	G.S.AR.03.035	6/25/2019	pinfish	64	
2652	G.S.AR.03.036	6/25/2019	pinfish	42	
2653	G.S.AR.03.037	6/25/2019	pinfish	47	
2654	G.S.AR.03.038	6/25/2019	pinfish	37	
2655	G.S.AR.03.039	6/25/2019	pinfish	24	
2656	G.S.AR.03.040	6/25/2019	pinfish	61	
2657	G.S.AR.03.041	6/25/2019	pinfish	35	
2658	G.S.SA.01.042	6/25/2019	pinfish	44	
2659	G.S.SA.01.043	6/25/2019	pinfish	40	
2660	G.S.SA.01.044	6/25/2019	pinfish	34	
2661	G.S.SA.01.045	6/25/2019	pinfish	42	
2662	G.S.SA.01.046	6/25/2019	pinfish	38	
2663	G.S.SA.01.047	6/25/2019	pinfish	42	
2664	G.S.SA.01.048	6/25/2019	pinfish	43	
2665	G.S.SA.02.041	6/25/2019	pinfish	44	
2666	G.S.SA.02.042	6/25/2019	pinfish	55	
2667	G.S.SA.02.043	6/25/2019	pinfish	55	
2668	G.S.SA.02.044	6/25/2019	pinfish	76	
2669	G.S.SA.02.045	6/25/2019	pinfish	47	
2670	G.S.SA.02.046	6/25/2019	pinfish	63	
2671	G.S.SA.02.047	6/25/2019	pinfish	43	
2672	G.S.SA.02.048	6/25/2019	pinfish	62	
2673	G.S.SA.02.049	6/25/2019	pinfish	45	
2674	G.S.SA.02.050	6/25/2019	pinfish	54	
2675	G.S.SA.02.051	6/25/2019	pinfish	46	
2676	G.S.SA.02.052	6/25/2019	pinfish	48	
2677	G.S.SA.02.053	6/25/2019	pinfish	51	
2678	G.S.SA.02.054	6/25/2019	pinfish	46	
2679	G.S.SA.02.055	6/25/2019	pinfish	69	
2680	G.S.SA.02.056	6/25/2019	pinfish	79	
2681	G.S.SA.02.057	6/25/2019	pinfish	70	
2682	G.S.SA.02.058	6/25/2019	pinfish	80	
2683	G.S.SA.02.059	6/25/2019	pinfish	46	
2684	G.S.SA.02.060	6/25/2019	pinfish	45	
2685	G.S.SA.03.030	6/25/2019	pinfish	50	
2686	G.S.SA.03.031	6/25/2019	pinfish	44	
2687	G.S.MG.01.025	6/25/2019	pinfish	40	
2688	G.S.MG.01.026	6/25/2019	pinfish	40	
2689	G.S.MG.01.027	6/25/2019	pinfish	41	
2690	G.S.MG.01.028	6/25/2019	pinfish	35	
2691	G.S.MG.01.029	6/25/2019	pinfish	39	
2692	G.S.MG.01.030	6/25/2019	pinfish	66	
2693	G.S.MG.01.031	6/25/2019	pinfish	51	
2694	G.S.MG.01.032	6/25/2019	pinfish	76	
2695	G.S.MG.01.033	6/25/2019	pinfish	59	
2696	G.S.MG.01.034	6/25/2019	pinfish	71	
2697	G.S.MG.01.035	6/25/2019	pinfish	45	
2698	G.S.MG.01.036	6/25/2019	pinfish	39	
2699	G.S.MG.01.037	6/25/2019	pinfish	37	
2700	G.S.MG.01.038	6/25/2019	pinfish	42	
2701	G.S.MG.01.039	6/25/2019	pinfish	40	
2702	G.S.MG.01.040	6/25/2019	pinfish	48	
2703	G.S.MG.01.041	6/25/2019	pinfish	40	
2704	G.S.MG.01.042	6/25/2019	pinfish	35	
2705	G.S.MG.01.043	6/25/2019	pinfish	55	
2706	G.S.MG.01.044	6/25/2019	pinfish	76	
2707	G.S.MG.02.041	6/25/2019	pinfish	43	
2708	G.S.MG.02.042	6/25/2019	pinfish	48	
2709	G.S.MG.02.043	6/25/2019	pinfish	72	
2710	G.S.MG.02.044	6/25/2019	pinfish	48	
2711	G.S.MG.02.045	6/25/2019	pinfish	51	
2712	G.S.MG.02.046	6/25/2019	pinfish	55	
2713	G.S.MG.02.047	6/25/2019	pinfish	51	
2714	G.S.MG.02.048	6/25/2019	pinfish	48	
2715	G.S.MG.02.049	6/25/2019	pinfish	44	
2716	G.S.MG.02.050	6/25/2019	pinfish	48	
2717	G.S.MG.02.051	6/25/2019	pinfish	77	
2718	G.S.MG.02.052	6/25/2019	pinfish	46	
2719	G.S.MG.02.053	6/25/2019	pinfish	47	
2720	G.S.MG.02.054	6/25/2019	pinfish	38	
2721	G.S.MG.02.055	6/25/2019	pinfish	57	
2722	G.S.MG.02.056	6/25/2019	pinfish	44	
2723	G.S.MG.02.057	6/25/2019	pinfish	55	
2724	G.S.MG.02.058	6/25/2019	pinfish	63	
2725	G.S.MG.02.059	6/25/2019	pinfish	57	
2726	G.S.MG.02.060	6/25/2019	pinfish	75	
2727	G.S.BF.03.041	6/25/2019	bay anchovy	39	
2728	G.S.BF.03.042	6/25/2019	bay anchovy	39	
2729	G.S.BF.03.043	6/25/2019	bay anchovy	26	
2730	G.S.BF.03.044	6/25/2019	bay anchovy	28	
2731	G.S.BF.03.045	6/25/2019	bay anchovy	24	
2732	G.S.BF.03.046	6/25/2019	bay anchovy	25	
2733	G.S.BF.03.047	6/25/2019	bay anchovy	29	
2734	G.S.BF.03.048	6/25/2019	bay anchovy	26	
2735	G.S.BF.03.049	6/25/2019	bay anchovy	28	
2736	G.S.BF.03.050	6/25/2019	bay anchovy	26	
2737	G.S.BF.03.051	6/25/2019	bay anchovy	26	
2738	G.S.BF.03.052	6/25/2019	bay anchovy	24	
2739	G.S.BF.03.053	6/25/2019	bay anchovy	21	
2740	G.S.BF.03.054	6/25/2019	bay anchovy	26	
2741	G.S.BF.03.055	6/25/2019	bay anchovy	40	
2742	G.S.BF.03.056	6/25/2019	bay anchovy	40	
2743	G.S.BF.03.057	6/25/2019	bay anchovy	41	
2744	G.S.BF.03.058	6/25/2019	bay anchovy	35	
2745	G.S.BF.03.059	6/25/2019	bay anchovy	28	
2746	G.S.BF.03.060	6/25/2019	bay anchovy	54	
2747	G.S.AR.01.044	6/25/2019	sheepshead minnow	40	
2748	G.S.AR.01.045	6/25/2019	sheepshead minnow	42	
2749	G.S.SA.01.049	6/25/2019	blackcheek tonguefish	51	
2750	G.S.SA.02.061	6/25/2019	bay whiff	69	
2751	G.S.MG.01.004	6/25/2019	silverside	84	
2752	G.S.MG.01.005	6/25/2019	silverside	32	
2753	G.S.MG.01.006	6/25/2019	silverside	40	
2754	G.S.MG.01.007	6/25/2019	silverside	28	
2755	G.S.MG.01.008	6/25/2019	silverside	35	
2756	G.S.MG.01.009	6/25/2019	silverside	33	
2757	G.S.MG.01.010	6/25/2019	silverside	30	
2758	G.S.MG.01.011	6/25/2019	silverside	23	
2759	G.S.MG.01.012	6/25/2019	silverside	28	
2760	G.S.MG.01.013	6/25/2019	silverside	39	
2761	G.S.MG.01.014	6/25/2019	silverside	33	
2762	G.S.MG.01.015	6/25/2019	silverside	30	
2763	G.S.MG.01.016	6/25/2019	silverside	32	
2764	G.S.MG.01.017	6/25/2019	silverside	35	
2765	G.S.MG.01.018	6/25/2019	silverside	38	
2766	G.S.MG.01.019	6/25/2019	silverside	39	
2767	G.S.MG.01.020	6/25/2019	silverside	62	
2768	G.S.MG.01.021	6/25/2019	silverside	40	
2769	G.S.MG.01.022	6/25/2019	silverside	55	
2770	G.S.MG.01.023	6/25/2019	silverside	35	
2771	G.S.MG.01.024	6/25/2019	silverside	35	
2772	G.S.MG.02.018	6/25/2019	silverside	66	
2773	G.S.MG.02.019	6/25/2019	silverside	76	
2774	G.S.MG.02.020	6/25/2019	silverside	45	
2775	G.S.MG.02.021	6/25/2019	silverside	46	
2776	G.S.MG.02.022	6/25/2019	silverside	47	
2777	G.S.MG.02.023	6/25/2019	silverside	46	
2778	G.S.MG.02.024	6/25/2019	silverside	37	
2779	G.S.MG.02.025	6/25/2019	silverside	57	
2780	G.S.MG.02.026	6/25/2019	silverside	34	
2781	G.S.MG.02.027	6/25/2019	silverside	35	
2782	G.S.MG.02.028	6/25/2019	silverside	32	
2783	G.S.MG.02.029	6/25/2019	silverside	34	
2784	G.S.MG.02.030	6/25/2019	silverside	36	
2785	G.S.MG.02.031	6/25/2019	silverside	48	
2786	G.S.MG.02.032	6/25/2019	silverside	58	
2787	G.S.MG.02.033	6/25/2019	silverside	50	
2788	G.S.MG.02.034	6/25/2019	silverside	52	
2789	G.S.MG.02.035	6/25/2019	silverside	48	
2790	G.S.MG.02.036	6/25/2019	silverside	40	
2791	G.S.MG.02.037	6/25/2019	silverside	37	
2792	G.S.MG.02.038	6/25/2019	silverside	48	
2793	G.S.MG.02.039	6/25/2019	silverside	49	
2794	G.S.MG.02.040	6/25/2019	silverside	48	
2795	G.S.MG.03.001	6/25/2019	silverside	35	
2796	G.S.MG.03.002		silverside	40	
2797	G.S.MG.03.003		silverside	38	
2798	G.S.MG.03.004		silverside	29	
2799	G.S.MG.03.005		silverside	40	
2800	G.S.MG.03.006		silverside	32	
2801	G.S.MG.03.007		silverside	37	
2802	G.S.MG.03.008		silverside	31	
2803	G.S.MG.03.009		silverside	42	
2804	G.S.MG.03.010		silverside	40	
2805	G.S.MG.03.011		silverside	35	
2806	G.S.MG.03.012		silverside	30	
2807	G.S.MG.03.013		silverside	30	
2808	G.S.MG.03.014		silverside	38	
2809	G.S.MG.03.015		silverside	32	
2810	G.S.MG.03.016		silverside	34	
2811	G.S.MG.03.017		silverside	39	
2812	G.S.MG.03.018		silverside	59	
2813	G.S.MG.03.019		silverside	63	
2814	G.S.MG.03.020		silverside	62	
2815	G.S.LV.01.001	6/27/2019	pinfish	83	
2816	G.S.LV.01.002	6/27/2019	pinfish	57	
2817	G.W.SA.01.063	6/27/2019	pinfish	13	
2818	G.W.SA.01.064	6/27/2019	pinfish	16	
2819	G.W.SA.01.065	6/27/2019	pinfish	18	
2820	G.W.SA.01.066	6/27/2019	pinfish	14	
2821	G.W.SA.01.067	6/27/2019	pinfish	13	
2822	G.W.SA.03.106	6/27/2019	leptocephalus	38	
2823	G.W.SA.03.107	6/27/2019	leptocephalus	33	
2824	G.W.SA.03.108	6/27/2019	leptocephalus	40	
2825	G.S.BF.01.041	6/27/2019	menhaden	39	
2826	G.S.BF.01.042	6/27/2019	menhaden	33	
2827	G.S.BF.01.043	6/27/2019	menhaden	37	
2828	G.S.BF.01.044	6/27/2019	menhaden	35	
2829	G.S.BF.01.045	6/27/2019	menhaden	34	
2830	G.S.BF.01.046	6/27/2019	menhaden	28	
2831	G.S.BF.01.047	6/27/2019	menhaden	35	
2832	G.S.BF.01.048	6/27/2019	menhaden	35	
2833	G.S.BF.01.049	6/27/2019	menhaden	38	
2834	G.S.BF.01.050	6/27/2019	menhaden	24	
2835	G.S.BF.01.051	6/27/2019	menhaden	26	
2836	G.S.BF.01.052	6/27/2019	menhaden	35	poop
2837	G.S.BF.01.053	6/27/2019	menhaden	36	
2838	G.S.BF.01.054	6/27/2019	menhaden	34	
2839	G.S.BF.01.055	6/27/2019	menhaden	30	
2840	G.S.BF.01.056	6/27/2019	menhaden	29	
2841	G.S.BF.01.057	6/27/2019	menhaden	29	
2842	G.S.BF.01.058	6/27/2019	menhaden	36	
2843	G.S.BF.01.059	6/27/2019	menhaden	34	
2844	G.S.BF.01.060	6/27/2019	menhaden	35	
2845	G.S.BF.03.061	6/27/2019	menhaden	28	
2846	G.S.BF.03.062	6/27/2019	menhaden	25	
2847	G.S.BF.03.063	6/27/2019	menhaden	25	
2848	G.S.BF.03.064	6/27/2019	menhaden	26	
2849	G.S.BF.03.065	6/27/2019	menhaden	29	
2850	G.S.BF.03.066	6/27/2019	menhaden	26	
2851	G.S.BF.03.067	6/27/2019	menhaden	24	
2852	G.S.BF.03.068	6/27/2019	menhaden	26	
2853	G.S.BF.03.069	6/27/2019	menhaden	25	
2854	G.S.BF.03.070	6/27/2019	menhaden	29	
2855	G.S.BF.03.071	6/27/2019	menhaden	29	
2856	G.S.BF.03.072	6/27/2019	menhaden	32	
2857	G.S.BF.03.073	6/27/2019	menhaden	27	
2858	G.S.BF.03.074	6/27/2019	menhaden	37	
2859	G.S.BF.03.075	6/27/2019	menhaden	26	
2860	G.S.BF.03.076	6/27/2019	menhaden	28	
2861	G.S.BF.03.077	6/27/2019	menhaden	32	
2862	G.S.BF.03.078	6/27/2019	menhaden	25	
2863	G.S.BF.03.079	6/27/2019	menhaden	24	
2864	G.S.BF.03.080	6/27/2019	menhaden	29	
2865	G.S.BF.03.081	6/27/2019	menhaden	24	
2866	G.S.LV.02.001	6/27/2019	menhaden	24	
2867	G.S.LV.02.002	6/27/2019	menhaden	29	
2868	G.S.LV.02.003	6/27/2019	menhaden	47	
2869	G.S.LV.03.001	6/27/2019	menhaden	48	
2870	G.S.LV.03.002	6/27/2019	menhaden	37	
2871	G.S.LV.03.003	6/27/2019	menhaden	46	
2872	G.S.LV.03.004	6/27/2019	menhaden	37	
2873	G.S.LV.03.005	6/27/2019	menhaden	38	
2874	G.S.LV.03.006	6/27/2019	menhaden	35	
2875	G.S.LV.03.007	6/27/2019	menhaden	39	
2876	G.S.LV.03.008	6/27/2019	menhaden	52	
2877	G.S.MG.03.021	6/27/2019	menhaden	31	
2878	G.S.MG.03.022	6/27/2019	menhaden	34	
2879	G.S.MG.03.023	6/27/2019	menhaden	35	
2880	G.S.MG.03.024	6/27/2019	menhaden	30	
2881	G.S.MG.03.025	6/27/2019	menhaden	33	
2882	G.S.MG.03.026	6/27/2019	menhaden	36	
2883	G.S.MG.03.027	6/27/2019	menhaden	34	
2884	G.S.MG.03.028	6/27/2019	menhaden	36	
2885	G.S.MG.03.029	6/27/2019	menhaden	36	
2886	G.S.SA.01.050	6/27/2019	menhaden	25	
2887	G.S.SA.01.051	6/27/2019	menhaden	25	
2888	G.S.SA.01.052	6/27/2019	menhaden	29	
2889	G.S.SA.01.053	6/27/2019	menhaden	30	
2890	G.S.SA.01.054	6/27/2019	menhaden	26	
2891	G.S.SA.01.055	6/27/2019	menhaden	30	
2892	G.S.SA.01.056	6/27/2019	menhaden	27	
2893	G.S.SA.01.057	6/27/2019	menhaden	26	
2894	G.S.SA.01.058	6/27/2019	menhaden	36	
2895	G.S.SA.01.059	6/27/2019	menhaden	27	
2896	G.S.SA.01.060	6/27/2019	menhaden	27	
2897	G.S.SA.01.061	6/27/2019	menhaden	27	
2898	G.S.SA.01.062	6/27/2019	menhaden	26	
2899	G.S.SA.01.063	6/27/2019	menhaden	26	
2900	G.S.SA.01.064	6/27/2019	menhaden	27	
2901	G.S.SA.01.065	6/27/2019	menhaden	30	
2902	G.S.SA.01.066	6/27/2019	menhaden	25	
2903	G.S.SA.01.067	6/27/2019	menhaden	32	
2904	G.S.SA.01.068	6/27/2019	menhaden	28	
2905	G.S.SA.01.069	6/27/2019	menhaden	27	
2906	G.S.SA.01.070	6/27/2019	menhaden	36	
2907	G.S.SA.01.071	6/27/2019	menhaden	29	
2908	G.S.SA.01.072	6/27/2019	menhaden	37	
2909	G.S.SA.01.073	6/27/2019	menhaden	29	
2910	G.S.SA.01.074	6/27/2019	menhaden	25	
2911	G.S.SA.01.075	6/27/2019	menhaden	30	
2912	G.S.SA.01.076	6/27/2019	menhaden	25	
2913	G.S.SA.01.077	6/27/2019	menhaden	29	
2914	G.S.SA.02.062	6/27/2019	menhaden	43	
2915	G.S.SA.03.032	6/27/2019	menhaden	52	
2916	G.S.SA.03.033	6/27/2019	menhaden	39	
2917	G.S.SA.03.034	6/27/2019	menhaden	52	
2918	G.S.SA.03.035	6/27/2019	menhaden	43	
2919	G.S.SA.03.036	6/27/2019	menhaden	51	
2920	G.S.SA.03.037	6/27/2019	menhaden	40	
2921	G.S.SA.03.038	6/27/2019	menhaden	43	
2922	G.S.SA.03.039	6/27/2019	menhaden	48	
2923	G.S.SA.03.040	6/27/2019	menhaden	55	
2924	G.S.SA.03.041	6/27/2019	menhaden	57	
2925	G.S.SA.03.042	6/27/2019	menhaden	45	
2926	G.S.SA.03.043	6/27/2019	menhaden	52	
2927	G.S.SA.03.044	6/27/2019	menhaden	69	
2928	G.S.SA.03.045	6/27/2019	menhaden	53	
2929	G.S.SA.03.046	6/27/2019	menhaden	55	
2930	G.S.SA.03.047	6/27/2019	menhaden	59	
2931	G.S.LV.01.003	6/27/2019	silverside	24	
2932	G.S.LV.01.004	6/27/2019	silverside	24	
2933	G.S.LV.01.005	6/27/2019	silverside	29	
2934	G.S.LV.01.006	6/27/2019	silverside	26	
2935	G.S.LV.01.007	6/27/2019	silverside	26	
2936	G.S.LV.01.008	6/27/2019	silverside	27	
2937	G.S.LV.01.009	6/27/2019	silverside	28	
2938	G.S.LV.01.010	6/27/2019	silverside	35	
2939	G.S.LV.01.011	6/27/2019	silverside	24	
2940	G.S.LV.01.012	6/27/2019	silverside	36	
2941	G.S.LV.01.013	6/27/2019	silverside	30	
2942	G.S.LV.01.014	6/27/2019	silverside	37	
2943	G.S.LV.01.015	6/27/2019	silverside	25	
2944	G.S.LV.01.016	6/27/2019	silverside	32	
2945	G.S.LV.01.017	6/27/2019	silverside	34	
2946	G.S.LV.01.018	6/27/2019	silverside	24	
2947	G.S.LV.01.019	6/27/2019	silverside	23	
2948	G.S.LV.01.020	6/27/2019	silverside	24	
2949	G.S.LV.01.021	6/27/2019	silverside	31	
2950	G.S.LV.01.022	6/27/2019	silverside	25	stomach out
2951	G.S.LV.01.023	6/27/2019	silverside	41	
2952	G.S.LV.02.004	6/27/2019	silverside	33	
2953	G.S.LV.02.005	6/27/2019	silverside	37	
2954	G.S.LV.02.006	6/27/2019	silverside	31	
2955	G.S.LV.02.007	6/27/2019	silverside	40	
2956	G.S.LV.02.008	6/27/2019	silverside	34	
2957	G.S.LV.02.009	6/27/2019	silverside	36	
2958	G.S.LV.02.010	6/27/2019	silverside	36	
2959	G.S.LV.02.011	6/27/2019	silverside	37	
2960	G.S.LV.02.012	6/27/2019	silverside	34	
2961	G.S.LV.02.013	6/27/2019	silverside	34	
2962	G.S.LV.02.014	6/27/2019	silverside	66	
2963	G.S.LV.02.015	6/27/2019	silverside	57	
2964	G.S.LV.02.016	6/27/2019	silverside	28	
2965	G.S.LV.02.017	6/27/2019	silverside	31	
2966	G.S.LV.02.018	6/27/2019	silverside	28	
2967	G.S.LV.02.019	6/27/2019	silverside	36	
2968	G.S.LV.02.020	6/27/2019	silverside	30	
2969	G.S.LV.02.021	6/27/2019	silverside	32	
2970	G.S.LV.02.022	6/27/2019	silverside	32	
2971	G.S.LV.02.023	6/27/2019	silverside	32	
2972	G.S.LV.03.009	6/28/2019	silverside	29	
2973	G.S.LV.03.010	6/28/2019	silverside	32	
2974	G.S.LV.03.011	6/28/2019	silverside	28	
2975	G.S.LV.03.012	6/28/2019	silverside	31	
2976	G.S.LV.03.013	6/28/2019	silverside	36	
2977	G.S.LV.03.014	6/28/2019	silverside	38	
2978	G.S.LV.03.015	6/28/2019	silverside	26	
2979	G.S.LV.03.016	6/28/2019	silverside	30	
2980	G.S.LV.03.017	6/28/2019	silverside	38	
2981	G.S.LV.03.018	6/28/2019	silverside	28	
2982	G.S.LV.03.019	6/28/2019	silverside	30	
2983	G.S.LV.03.020	6/28/2019	silverside	28	poop
2984	G.S.LV.03.021	6/28/2019	silverside	25	
2985	G.S.LV.03.022	6/28/2019	silverside	35	poop
2986	G.S.LV.03.023	6/28/2019	silverside	21	
2987	G.S.LV.03.024	6/28/2019	silverside	30	
2988	G.S.LV.03.025	6/28/2019	silverside	27	
2989	G.S.LV.03.026	6/28/2019	silverside	34	
2990	G.S.LV.03.027	6/28/2019	silverside	27	
2991	G.S.LV.03.028	6/28/2019	striped anchovy	45	
2992	G.S.LV.03.029	6/28/2019	striped anchovy	44	
2993	G.S.LV.03.030	6/28/2019	striped anchovy	50	
2994	G.S.LV.03.031	6/28/2019	bay anchovy	18	
2995	G.S.LV.03.032	6/28/2019	bay anchovy	26	
2996	G.S.LV.03.033	6/28/2019	bay anchovy	25	
2997	G.S.LV.03.034	6/28/2019	bay anchovy	21	
2998	G.S.LV.03.035	6/28/2019	bay anchovy	23	
2999	G.S.LV.03.036	6/28/2019	striped anchovy	44	
3000	G.S.LV.03.037	6/28/2019	striped anchovy	39	
3001	G.S.LV.03.038	6/28/2019	striped anchovy	40	
3002	G.S.LV.03.039	6/28/2019	striped anchovy	25	
3003	G.S.LV.03.040	6/28/2019	bay anchovy	47	
3004	G.S.LV.03.041	6/28/2019	bay anchovy	52	
3005	G.S.LV.03.042	6/28/2019	striped anchovy	39	
3006	G.S.LV.03.043	6/28/2019	bay anchovy	25	
3007	G.S.LV.03.044	6/28/2019	striped anchovy	21	
3008	G.S.LV.03.045	6/28/2019	striped anchovy	55	
3009	G.S.LV.03.046	6/28/2019	striped anchovy	56	
3010	G.S.LV.03.047	6/28/2019	bay anchovy	27	
3011	G.S.LV.03.048	6/28/2019	striped anchovy	40	
3012	G.S.LV.03.049	6/28/2019	bay anchovy	42	
3013	G.S.LV.03.050	6/28/2019	bay anchovy	47	
3014	G.S.LV.03.051	6/28/2019	striped anchovy	0	
3015	G.S.LV.02.024	6/28/2019	bay anchovy	28	
3016	G.S.LV.02.025	6/28/2019	bay anchovy	33	
3017	G.S.LV.02.026	6/28/2019	bay anchovy	31	
3018	G.S.LV.02.027	6/28/2019	bay anchovy	45	
3019	G.S.LV.02.028	6/28/2019	bay anchovy	30	
3020	G.S.LV.02.029	6/28/2019	bay anchovy	30	
3021	G.S.LV.02.030	6/28/2019	bay anchovy	41	
3022	G.S.LV.02.031	6/28/2019	bay anchovy	28	
3023	G.S.LV.02.032	6/28/2019	bay anchovy	28	
3024	G.S.LV.02.033	6/28/2019	bay anchovy	25	
3025	G.S.LV.02.034	6/28/2019	bay anchovy	28	
3026	G.S.LV.02.035	6/28/2019	bay anchovy	40	
3027	G.S.LV.02.036	6/28/2019	bay anchovy	30	
3028	G.S.LV.02.037	6/28/2019	bay anchovy	28	
3029	G.S.LV.02.038	6/28/2019	bay anchovy	38	
3030	G.S.LV.02.039	6/28/2019	bay anchovy	28	
3031	G.S.LV.02.040	6/28/2019	striped anchovy	48	
3032	G.S.LV.02.041	6/28/2019	bay anchovy	23	
3033	G.S.LV.02.042	6/28/2019	bay anchovy	30	
3034	G.S.LV.02.043	6/28/2019	bay anchovy	38	
3035	G.S.LV.02.044	6/28/2019	bay anchovy	45	
3036	G.S.LV.01.024	6/28/2019	bay anchovy	20	
3037	G.S.LV.01.025	6/28/2019	bay anchovy	25	
3038	G.S.LV.01.026	6/28/2019	bay anchovy	25	
3039	G.S.LV.01.027	6/28/2019	bay anchovy	26	damaged (cut)
3040	G.S.LV.01.028	6/28/2019	bay anchovy	25	
3041	G.S.LV.01.029	6/28/2019	bay anchovy	20	
3042	G.S.LV.01.030	6/28/2019	bay anchovy	22	stomach is cut
3043	G.S.LV.01.031	6/28/2019	bay anchovy	24	
3044	G.S.LV.01.032	6/28/2019	bay anchovy	27	
3045	G.S.LV.01.033	6/28/2019	bay anchovy	22	
3046	G.S.LV.01.034	6/28/2019	bay anchovy	22	
3047	G.S.LV.01.035	6/28/2019	bay anchovy	31	
3048	G.S.LV.01.036	6/28/2019	bay anchovy	20	
3049	G.S.LV.01.037	6/28/2019	bay anchovy	29	
3050	G.S.LV.01.038	6/28/2019	bay anchovy	25	
3051	G.S.LV.01.039	6/28/2019	bay anchovy	28	
3052	G.S.LV.01.040	6/28/2019	bay anchovy	23	
3053	G.S.LV.01.041	6/28/2019	striped anchovy	56	
3054	G.S.LV.01.042	6/28/2019	bay anchovy	23	
3055	G.S.LV.01.043	6/28/2019	bay anchovy	21	
3056	G.S.AR.01.075	6/28/2019	mullet	26	
3057	G.S.AR.01.076	6/28/2019	mullet	24	
3058	G.S.AR.01.077	6/28/2019	mullet	27	
3059	G.S.BF.02.041	6/28/2019	mullet	31	
3060	G.S.SA.02.063	6/28/2019	mullet	28	
3061	G.S.SA.03.048	6/28/2019	mullet	31	
3062	G.S.SA.03.049	6/28/2019	mullet	47	
3063	G.S.SA.03.050	6/28/2019	mullet	36	
3064	G.S.SA.03.051	6/28/2019	mullet	62	
3065	G.S.SA.03.052	6/28/2019	mullet	29	
3066	G.S.SA.03.053	6/28/2019	mullet	32	
3067	G.S.LV.01.044	6/28/2019	mullet	25	
3068	G.S.LV.01.045	6/28/2019	mullet	55	
3069	G.S.LV.01.046	6/28/2019	mullet	27	
3070	G.S.LV.01.047	6/28/2019	mullet	25	
3071	G.S.LV.01.048	6/28/2019	mullet	24	
3072	G.S.LV.01.049	6/28/2019	mullet	26	
3073	G.S.LV.01.050	6/28/2019	mullet	23	
3074	G.S.LV.01.051	6/28/2019	mullet	26	
3075	G.S.LV.01.052	6/28/2019	mullet	23	
3076	G.S.LV.01.053	6/28/2019	mullet	24	
3077	G.S.LV.01.054	6/28/2019	mullet	25	
